value,yhat,variable,response,Type
1.63452416768,-0.11401322681780221,vertCV,Exotic Dominance,Structure
1.67922025564,-0.11371547347547777,vertCV,Exotic Dominance,Structure
1.7239163436,-0.1130627231992284,vertCV,Exotic Dominance,Structure
1.76861243156,-0.1130627231992284,vertCV,Exotic Dominance,Structure
1.81330851952,-0.11316942855448371,vertCV,Exotic Dominance,Structure
1.8580046074799998,-0.11316942855448371,vertCV,Exotic Dominance,Structure
1.9027006954399999,-0.11316942855448371,vertCV,Exotic Dominance,Structure
1.9473967833999999,-0.11316942855448371,vertCV,Exotic Dominance,Structure
1.99209287136,-0.11316942855448371,vertCV,Exotic Dominance,Structure
2.03678895932,-0.11316942855448371,vertCV,Exotic Dominance,Structure
2.08148504728,-0.11316942855448371,vertCV,Exotic Dominance,Structure
2.12618113524,-0.11316942855448371,vertCV,Exotic Dominance,Structure
2.1708772231999998,-0.11313599873052341,vertCV,Exotic Dominance,Structure
2.21557331116,-0.11313599873052341,vertCV,Exotic Dominance,Structure
2.26026939912,-0.11313599873052341,vertCV,Exotic Dominance,Structure
2.30496548708,-0.11313599873052341,vertCV,Exotic Dominance,Structure
2.34966157504,-0.11313599873052341,vertCV,Exotic Dominance,Structure
2.394357663,-0.11313599873052341,vertCV,Exotic Dominance,Structure
0.04999999701976776,-0.23714689153930882,MAT,Exotic Dominance,Climate
0.4677999696135521,-0.23982954066649692,MAT,Exotic Dominance,Climate
0.8855999422073364,-0.24256714308365604,MAT,Exotic Dominance,Climate
1.3033999148011208,-0.24255954209140376,MAT,Exotic Dominance,Climate
1.721199887394905,-0.2427081737336239,MAT,Exotic Dominance,Climate
2.1389998599886892,-0.24268705620951336,MAT,Exotic Dominance,Climate
2.556799832582474,-0.2425187896520311,MAT,Exotic Dominance,Climate
2.974599805176258,-0.2425672296407734,MAT,Exotic Dominance,Climate
3.3923997777700423,-0.2433093127080783,MAT,Exotic Dominance,Climate
3.8101997503638265,-0.24825144930114362,MAT,Exotic Dominance,Climate
4.227999722957611,-0.25121121422900283,MAT,Exotic Dominance,Climate
4.645799695551395,-0.30691678158992525,MAT,Exotic Dominance,Climate
5.06359966814518,-0.30849584233657557,MAT,Exotic Dominance,Climate
5.481399640738964,-0.3089308175263173,MAT,Exotic Dominance,Climate
5.8991996133327484,-0.3091999899785132,MAT,Exotic Dominance,Climate
6.316999585926532,-0.3089199951520681,MAT,Exotic Dominance,Climate
6.734799558520317,-0.3077590553796501,MAT,Exotic Dominance,Climate
7.1525995311141015,-0.30725849508013525,MAT,Exotic Dominance,Climate
7.570399503707885,-0.30498761766047744,MAT,Exotic Dominance,Climate
7.98819947630167,-0.3046103584001106,MAT,Exotic Dominance,Climate
8.405999448895454,-0.29867132739718294,MAT,Exotic Dominance,Climate
8.82379942148924,-0.25767853364697707,MAT,Exotic Dominance,Climate
9.241599394083023,0.283834450028134,MAT,Exotic Dominance,Climate
9.659399366676807,0.8698596999587528,MAT,Exotic Dominance,Climate
10.077199339270592,0.9758473913673397,MAT,Exotic Dominance,Climate
10.494999311864376,0.9873386616754891,MAT,Exotic Dominance,Climate
10.91279928445816,1.014297075369603,MAT,Exotic Dominance,Climate
11.330599257051944,1.0389824695421819,MAT,Exotic Dominance,Climate
11.74839922964573,1.1835600800506931,MAT,Exotic Dominance,Climate
12.166199202239513,2.0052232984779184,MAT,Exotic Dominance,Climate
12.583999174833297,0.6261385318491431,MAT,Exotic Dominance,Climate
13.001799147427082,0.6398160063932199,MAT,Exotic Dominance,Climate
13.419599120020866,0.6687358271781532,MAT,Exotic Dominance,Climate
13.83739909261465,0.6831154208592521,MAT,Exotic Dominance,Climate
14.255199065208435,0.7045654997674425,MAT,Exotic Dominance,Climate
14.672999037802219,0.6885930286243613,MAT,Exotic Dominance,Climate
15.090799010396003,0.6854772400124237,MAT,Exotic Dominance,Climate
15.508598982989788,0.6857621856083238,MAT,Exotic Dominance,Climate
15.926398955583572,0.7120449848226538,MAT,Exotic Dominance,Climate
16.344198928177356,0.7116784237677648,MAT,Exotic Dominance,Climate
16.76199890077114,0.7116643524100367,MAT,Exotic Dominance,Climate
17.179798873364923,0.7116623963716112,MAT,Exotic Dominance,Climate
17.59759884595871,0.692829567359576,MAT,Exotic Dominance,Climate
18.015398818552494,0.7597666596187908,MAT,Exotic Dominance,Climate
18.43319879114628,0.7489710559277486,MAT,Exotic Dominance,Climate
18.850998763740062,0.7458277375138872,MAT,Exotic Dominance,Climate
19.268798736333846,0.7460521633424847,MAT,Exotic Dominance,Climate
19.68659870892763,0.749530552242046,MAT,Exotic Dominance,Climate
20.104398681521417,0.7494421303726637,MAT,Exotic Dominance,Climate
20.5221986541152,0.7489497040442467,MAT,Exotic Dominance,Climate
20.939998626708984,0.7492338806982509,MAT,Exotic Dominance,Climate
29.68216,-0.3736508424062046,latitude,Exotic Dominance,Site
30.01364174,-0.3748945966253894,latitude,Exotic Dominance,Site
30.345123479999998,-0.3748945966253894,latitude,Exotic Dominance,Site
30.67660522,-0.3747046812373145,latitude,Exotic Dominance,Site
31.00808696,-0.37444561585145436,latitude,Exotic Dominance,Site
31.3395687,-0.37239458336031467,latitude,Exotic Dominance,Site
31.67105044,-0.3722606028783948,latitude,Exotic Dominance,Site
32.00253218,-0.3602003245538203,latitude,Exotic Dominance,Site
32.33401392,-0.3592078093160817,latitude,Exotic Dominance,Site
32.66549566,-0.3545974705319147,latitude,Exotic Dominance,Site
32.9969774,-0.38865137876162664,latitude,Exotic Dominance,Site
33.32845914,-0.3879212068199033,latitude,Exotic Dominance,Site
33.65994088,-0.3889186550274716,latitude,Exotic Dominance,Site
33.99142262,-0.38894500041349456,latitude,Exotic Dominance,Site
34.32290436,-0.3893726454921831,latitude,Exotic Dominance,Site
34.654386099999996,-0.38945426423847684,latitude,Exotic Dominance,Site
34.98586784,-0.39008381625708755,latitude,Exotic Dominance,Site
35.31734958,-0.3880398993274618,latitude,Exotic Dominance,Site
35.64883132,-0.386470750641625,latitude,Exotic Dominance,Site
35.98031306,-0.3815379393365191,latitude,Exotic Dominance,Site
36.3117948,-0.37226791079414184,latitude,Exotic Dominance,Site
36.64327654,-0.3353382735156306,latitude,Exotic Dominance,Site
36.97475828,-0.335277198109074,latitude,Exotic Dominance,Site
37.306240020000004,0.07837098046848966,latitude,Exotic Dominance,Site
37.63772176,0.11444353883502296,latitude,Exotic Dominance,Site
37.9692035,0.14002214010409234,latitude,Exotic Dominance,Site
38.30068524,0.5783746027557064,latitude,Exotic Dominance,Site
38.63216698,0.5753656761630783,latitude,Exotic Dominance,Site
38.96364872,0.6022889355064008,latitude,Exotic Dominance,Site
39.29513046,0.06122980712111782,latitude,Exotic Dominance,Site
39.6266122,-0.03169761781902763,latitude,Exotic Dominance,Site
39.95809394,-0.01822197149354449,latitude,Exotic Dominance,Site
40.28957568,-0.011527739522710924,latitude,Exotic Dominance,Site
40.62105742,-0.011527315635666625,latitude,Exotic Dominance,Site
40.95253916,-0.017236503734454366,latitude,Exotic Dominance,Site
41.2840209,-0.021925254716154852,latitude,Exotic Dominance,Site
41.61550264,-0.020663051519095067,latitude,Exotic Dominance,Site
41.94698438,-0.02208357794277694,latitude,Exotic Dominance,Site
42.278466120000004,-0.025700563702136317,latitude,Exotic Dominance,Site
42.60994786,-0.03378465827667187,latitude,Exotic Dominance,Site
42.9414296,-0.03374574226912523,latitude,Exotic Dominance,Site
43.27291134,-0.03474522378918095,latitude,Exotic Dominance,Site
43.60439308,-0.0347748430925159,latitude,Exotic Dominance,Site
43.93587482,-0.03475292368163579,latitude,Exotic Dominance,Site
44.26735656,-0.034562853643678414,latitude,Exotic Dominance,Site
44.5988383,-0.03147311150141116,latitude,Exotic Dominance,Site
44.93032004,-0.02994379972551428,latitude,Exotic Dominance,Site
45.26180178,-0.028879831342659895,latitude,Exotic Dominance,Site
45.59328352,-0.026353249392495778,latitude,Exotic Dominance,Site
45.92476526,0.02996119222718228,latitude,Exotic Dominance,Site
46.256247,0.3251499445326932,latitude,Exotic Dominance,Site
0,1.4602783902981755,VAI,Exotic Dominance,Structure
0.3203878144,1.3650004852677857,VAI,Exotic Dominance,Structure
0.6407756288,1.3259332625636056,VAI,Exotic Dominance,Structure
0.9611634432,0.5574783619708837,VAI,Exotic Dominance,Structure
1.2815512576,0.3166620728274948,VAI,Exotic Dominance,Structure
1.6019390720000002,0.31106145642723204,VAI,Exotic Dominance,Structure
1.9223268864,0.32137251686392276,VAI,Exotic Dominance,Structure
2.2427147008,-0.17436854040403765,VAI,Exotic Dominance,Structure
2.5631025152,-0.22810688377836638,VAI,Exotic Dominance,Structure
2.8834903296000003,-0.2552365570381756,VAI,Exotic Dominance,Structure
3.2038781440000004,-0.35555885828267747,VAI,Exotic Dominance,Structure
3.5242659584000005,-0.365999367990307,VAI,Exotic Dominance,Structure
3.8446537728,-0.3761361709545211,VAI,Exotic Dominance,Structure
4.1650415872,-0.3862514286642452,VAI,Exotic Dominance,Structure
4.4854294016,-0.40317608207828687,VAI,Exotic Dominance,Structure
4.805817216,-0.406342499706656,VAI,Exotic Dominance,Structure
5.1262050304,-0.40780332228643523,VAI,Exotic Dominance,Structure
5.4465928448000005,-0.43506166489564096,VAI,Exotic Dominance,Structure
5.766980659200001,-0.45398350034087653,VAI,Exotic Dominance,Structure
6.087368473600001,-0.46166232482977715,VAI,Exotic Dominance,Structure
6.407756288000001,-0.46757167390709176,VAI,Exotic Dominance,Structure
6.728144102400001,-0.48175041582027367,VAI,Exotic Dominance,Structure
7.048531916800001,-0.48588852059198984,VAI,Exotic Dominance,Structure
7.368919731200001,-0.47770202229951386,VAI,Exotic Dominance,Structure
7.6893075456,-0.4770632394097301,VAI,Exotic Dominance,Structure
8.00969536,-0.47801270269622403,VAI,Exotic Dominance,Structure
8.3300831744,-0.4730841659826411,VAI,Exotic Dominance,Structure
8.6504709888,-0.42155939753809657,VAI,Exotic Dominance,Structure
8.9708588032,-0.4237095712928067,VAI,Exotic Dominance,Structure
9.2912466176,-0.4235511753282306,VAI,Exotic Dominance,Structure
9.611634432,-0.4223753725072693,VAI,Exotic Dominance,Structure
9.9320222464,-0.42134923923177425,VAI,Exotic Dominance,Structure
10.2524100608,-0.4209243602547685,VAI,Exotic Dominance,Structure
10.572797875200001,-0.41946566505599553,VAI,Exotic Dominance,Structure
10.893185689600001,-0.4187011713712825,VAI,Exotic Dominance,Structure
11.213573504000001,-0.41812587520678945,VAI,Exotic Dominance,Structure
11.533961318400001,-0.4178354415030219,VAI,Exotic Dominance,Structure
11.854349132800001,-0.4175645551884358,VAI,Exotic Dominance,Structure
12.174736947200001,-0.41756012640243917,VAI,Exotic Dominance,Structure
12.495124761600001,-0.4172983224461524,VAI,Exotic Dominance,Structure
12.815512576000001,-0.417048053028761,VAI,Exotic Dominance,Structure
13.135900390400002,-0.4170581419442276,VAI,Exotic Dominance,Structure
13.456288204800002,-0.4170714092393241,VAI,Exotic Dominance,Structure
13.776676019200002,-0.4171266017082912,VAI,Exotic Dominance,Structure
14.097063833600002,-0.4171268947304372,VAI,Exotic Dominance,Structure
14.417451648000002,-0.4171268947304372,VAI,Exotic Dominance,Structure
14.737839462400002,-0.41704441385663416,VAI,Exotic Dominance,Structure
15.058227276800002,-0.41704441385663416,VAI,Exotic Dominance,Structure
15.3786150912,-0.41704441385663416,VAI,Exotic Dominance,Structure
15.6990029056,-0.41704441385663416,VAI,Exotic Dominance,Structure
16.01939072,-0.41704441385663416,VAI,Exotic Dominance,Structure
0.047619048,-0.4216663697843598,deepgap.fraction,Exotic Dominance,Structure
0.05466666704,-0.4222034006304506,deepgap.fraction,Exotic Dominance,Structure
0.06171428608,-0.42420373401282846,deepgap.fraction,Exotic Dominance,Structure
0.06876190512,-0.4306541797629366,deepgap.fraction,Exotic Dominance,Structure
0.07580952416,-0.43929078151615786,deepgap.fraction,Exotic Dominance,Structure
0.0828571432,-0.4283177950121696,deepgap.fraction,Exotic Dominance,Structure
0.08990476223999999,-0.4282745083417657,deepgap.fraction,Exotic Dominance,Structure
0.09695238128,-0.43146383129873367,deepgap.fraction,Exotic Dominance,Structure
0.10400000032000001,-0.5124068077342689,deepgap.fraction,Exotic Dominance,Structure
0.11104761936,-0.50820925974982,deepgap.fraction,Exotic Dominance,Structure
0.1180952384,-0.43254954515025645,deepgap.fraction,Exotic Dominance,Structure
0.12514285744,-0.3585908117773853,deepgap.fraction,Exotic Dominance,Structure
0.13219047647999999,-0.3463643146578714,deepgap.fraction,Exotic Dominance,Structure
0.13923809552,-0.33492649108942313,deepgap.fraction,Exotic Dominance,Structure
0.14628571456,-0.24135768965335933,deepgap.fraction,Exotic Dominance,Structure
0.1533333336,-0.1754960054608081,deepgap.fraction,Exotic Dominance,Structure
0.16038095264000002,-0.1837738393993425,deepgap.fraction,Exotic Dominance,Structure
0.16742857168,-0.22691731197376033,deepgap.fraction,Exotic Dominance,Structure
0.17447619072,-0.2156269949827111,deepgap.fraction,Exotic Dominance,Structure
0.18152380976000002,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.1885714288,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.19561904784,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.20266666688,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.20971428592000002,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.21676190496,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.223809524,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.23085714304000002,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.23790476208,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.24495238112,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.25200000016,-0.2154996339863945,deepgap.fraction,Exotic Dominance,Structure
0.2590476192,-0.21549047436750465,deepgap.fraction,Exotic Dominance,Structure
0.26609523824000003,-0.21543834147827565,deepgap.fraction,Exotic Dominance,Structure
0.27314285728,-0.2151935920399943,deepgap.fraction,Exotic Dominance,Structure
0.28019047632000005,-0.21123222870874442,deepgap.fraction,Exotic Dominance,Structure
0.28723809536,-0.20983946341123796,deepgap.fraction,Exotic Dominance,Structure
0.2942857144,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.30133333344,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.30838095248,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.31542857152000003,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.32247619056000004,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.3295238096,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.33657142864,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.34361904768,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.35066666672,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.35771428576000003,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.36476190480000004,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.37180952384000004,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.37885714288,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.38590476192,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.39295238096,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.4,-0.18055638776034663,deepgap.fraction,Exotic Dominance,Structure
0.55595968,-0.1995142584437941,GFP,Exotic Dominance,Structure
0.56471061628,-0.1995142584437941,GFP,Exotic Dominance,Structure
0.57346155256,-0.1995142584437941,GFP,Exotic Dominance,Structure
0.58221248884,-0.1995142584437941,GFP,Exotic Dominance,Structure
0.59096342512,-0.19945543430004997,GFP,Exotic Dominance,Structure
0.5997143614,-0.2017834496475776,GFP,Exotic Dominance,Structure
0.60846529768,-0.20179674376405302,GFP,Exotic Dominance,Structure
0.6172162339599999,-0.20152147866397904,GFP,Exotic Dominance,Structure
0.6259671702399999,-0.20152147866397904,GFP,Exotic Dominance,Structure
0.6347181065199999,-0.2006601089782744,GFP,Exotic Dominance,Structure
0.6434690428,-0.19869318235924147,GFP,Exotic Dominance,Structure
0.65221997908,-0.19979825566563736,GFP,Exotic Dominance,Structure
0.66097091536,-0.19910270869257093,GFP,Exotic Dominance,Structure
0.66972185164,-0.20029133491167306,GFP,Exotic Dominance,Structure
0.67847278792,-0.20737690914337303,GFP,Exotic Dominance,Structure
0.6872237242,-0.207487876154518,GFP,Exotic Dominance,Structure
0.69597466048,-0.1941636433484688,GFP,Exotic Dominance,Structure
0.70472559676,-0.1912545306765969,GFP,Exotic Dominance,Structure
0.7134765330399999,-0.19399104922120372,GFP,Exotic Dominance,Structure
0.7222274693199999,-0.24785247333609134,GFP,Exotic Dominance,Structure
0.7309784055999999,-0.25199690903148314,GFP,Exotic Dominance,Structure
0.73972934188,-0.2561278188911139,GFP,Exotic Dominance,Structure
0.74848027816,-0.25692630166651714,GFP,Exotic Dominance,Structure
0.75723121444,-0.2541595202650576,GFP,Exotic Dominance,Structure
0.76598215072,-0.2761472246498816,GFP,Exotic Dominance,Structure
0.774733087,-0.28045457484089825,GFP,Exotic Dominance,Structure
0.78348402328,-0.28177024986192417,GFP,Exotic Dominance,Structure
0.79223495956,-0.29001278175113687,GFP,Exotic Dominance,Structure
0.80098589584,-0.2921357114756882,GFP,Exotic Dominance,Structure
0.80973683212,-0.296243144397457,GFP,Exotic Dominance,Structure
0.8184877684,-0.2962640223064519,GFP,Exotic Dominance,Structure
0.82723870468,-0.29466335289669693,GFP,Exotic Dominance,Structure
0.8359896409600001,-0.4214712376563177,GFP,Exotic Dominance,Structure
0.8447405772400001,-0.4321188019400369,GFP,Exotic Dominance,Structure
0.8534915135200001,-0.43720163113769267,GFP,Exotic Dominance,Structure
0.8622424498000001,-0.4415723218903777,GFP,Exotic Dominance,Structure
