site,plotID,subplotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,scale,invaded
UKFS,UKFS_023,plot,2021,0.6495431685795663,0.2165143895265221,3,1.6240375573825196,0.07733512178011999,21,1.4632352907446262,0.08129084948581257,18,0.8787513508906516,0.29291711696355055,3,0.9170212765957447,0.04468085106382979,0.03829787234042553,53.875,2.625,2.25,0.9617021276595744,56.5,1.7492129416084268,0.07288387256701778,24,1.6290409624704094,0.10181506015440059,16,plot,invaded
UKFS,UKFS_024,plot,2020,0.2617644829090154,0.1308822414545077,2,2.7817512634935593,0.044866955862799346,62,2.6939931426057857,0.04726303758957519,57,1.218971393652816,0.2437942787305632,5,0.9559675550405562,0.028196214754731556,0.015836230204712243,51.5625,1.5208333333333333,0.8541666666666666,0.9841637697952877,53.083333333333336,2.8232027209313864,0.04411254251455291,64,2.5220219660328502,0.07417711664802501,34,plot,invaded
UKFS,UKFS_024,plot,2016,0.1985152433458725,0.09925762167293625,2,2.7935231386956536,0.05173190997584544,54,2.7489143152100817,0.05286373683096311,52,0.6365141682948128,0.3182570841474064,2,0.9741935483870968,0.014076246334310849,0.011730205278592374,69.20833333333334,1,0.8333333333333333,0.9882697947214077,70.20833333333334,2.826891960393761,0.05048021357846001,56,2.447481217509582,0.08439590405205456,29,plot,invaded
UKFS,UKFS_024,plot,2017,1.0319980915387137,0.2579995228846784,4,2.3006091546254805,0.04601218309250961,50,2.2659151236441604,0.04821096007753533,47,0.5062608421468742,0.16875361404895806,3,0.9822222222222222,0.008641975308641974,0.009135802469135803,82.875,0.7291666666666666,0.7708333333333334,0.9908641975308643,83.60416666666667,2.341010973989477,0.0433520550738792,54,2.2242480490114716,0.08237955737079525,27,plot,invaded
UKFS,UKFS_024,plot,2018,0,0,1,2.3831429522704295,0.08511224829537248,28,2.3098332269667177,0.08883973949871991,26,0.6460905050608089,0.32304525253040445,2,0.9579918032786885,0.0235655737704918,0.018442622950819672,58.4375,1.4375,1.125,0.9815573770491803,59.875,2.4311061164713466,0.08383124539556368,29,2.222240708318098,0.1169600372798999,19,plot,invaded
UKFS,UKFS_024,plot,2019,0,0,1,2.09485775502158,0.09108077195746,23,2.0599738052550007,0.0980939907264286,21,0.6365141682948128,0.3182570841474064,2,0.9507575757575758,0.007575757575757576,0.041666666666666664,47.0625,0.375,2.0625,0.9583333333333334,47.4375,2.1807772219781913,0.09086571758242463,24,2.0610044297412222,0.11450024609673456,18,plot,invaded
UKFS,UKFS_025,plot,2016,1.5122049410546086,0.25203415684243474,6,2.8609110207638584,0.03814548027685145,75,2.6695064725225315,0.038135806750321875,70,0.605797499372304,0.302898749686152,2,0.9795740982181661,0.007388092133854845,0.01303780964797914,46.958333333333336,0.35416666666666663,0.625,0.9887892376681614,55.125,2.907284883024335,0.035892405963263395,81,1.450246247956349,0.05179450885558389,28,plot,invaded
UKFS,UKFS_025,plot,2017,1.8783516690713384,0.2683359527244769,7,2.7520252971404466,0.04300039526781948,64,2.6520548200086504,0.04495008169506187,59,0.6931471805599453,0.34657359027997264,2,0.9927503398278207,9.062075215224287e-4,0.006343452650657,91.29166666666667,0.08333333333333333,0.5833333333333333,0.9947506561679791,110.54166666666667,2.7802318550926133,0.03915819514214948,71,1.2243711098934795,0.05830338618540379,21,plot,invaded
UKFS,UKFS_025,plot,2019,1.0986122886681096,0.36620409622270317,3,3.1165563440047044,0.08423125254066768,37,3.027719531254368,0.09174907670467781,33,0,0,1,0.9769736842105263,0.013157894736842105,0.009868421052631578,18.5625,0.25,0.1875,0.9921259842519685,23.625,3.1466531601387064,0.07866632900346766,40,1.7446133770684424,0.10262431629814367,17,plot,invaded
UKFS,UKFS_025,plot,2021,0,0,1,2.7190440573172605,0.08239527446415941,33,2.6170895208854676,0.08723631736284893,30,0,0,1,0.9648648648648649,0.024324324324324326,0.010810810810810811,22.3125,0.5625,0.25,0.9905882352941177,26.3125,2.746733751761604,0.08078628681651777,34,1.7517300561553266,0.11678200374368844,15,plot,invaded
UKFS,UKFS_025,plot,2018,1.2770342594661392,0.3192585648665348,4,3.023837527507415,0.054978864136498454,55,2.934694593646272,0.05754303124796612,51,0,0,1,0.9910913140311803,0.0026726057906458797,0.006236080178173719,46.354166666666664,0.125,0.29166666666666663,0.9944111776447107,51.895833333333336,3.0486372771999197,0.051671818257625755,59,1.6114818051551325,0.10071761282219578,16,plot,invaded
UKFS,UKFS_026,plot,2016,1.6825423450354988,0.21031779312943735,8,3.075552566889307,0.0410073675585241,75,2.9355044063332985,0.042543542120772444,69,0.8805305904243937,0.22013264760609844,4,0.8887303851640513,0.061816452686638136,0.0494531621493105,38.9375,2.7083333333333335,2.1666666666666665,0.9510357815442562,42.083333333333336,3.202798990125946,0.03858793964007164,83,1.7411341025166103,0.05803780341722034,30,plot,invaded
UKFS,UKFS_026,plot,2017,1.375352050133127,0.125032004557557,11,2.7756931027516285,0.04081901621693571,68,2.71462338984813,0.045243723164135496,60,1.5672005004563727,0.26120008340939543,6,0.9716339615309889,0.00446862249854284,0.023897415970468232,104.1875,0.47916666666666663,2.5625,0.9763915547024952,105.97916666666667,2.854401569994955,0.036131665442974116,79,1.4581430013646737,0.05608242312941052,26,plot,invaded
UKFS,UKFS_026,plot,2018,1.516354790420126,0.21662211291716085,7,2.5726227839739226,0.04360377599955801,59,2.5440058625407858,0.045428676116799745,56,0.6365141682948128,0.3182570841474064,2,0.9663670629167874,0.001739634676717889,0.031893302406494635,69.4375,0.125,2.2916666666666665,0.968263127524524,69.91666666666667,2.6798289581299186,0.040603469062574525,66,1.4132084322770067,0.06423674692168212,22,plot,invaded
UKFS,UKFS_026,plot,2019,0.6474466390346325,0.32372331951731625,2,2.86370385161955,0.08949074536311094,32,2.696733937138347,0.09631192632636953,28,0.9695156076823563,0.3231718692274521,3,0.8695652173913043,0.0792838874680307,0.05115089514066496,21.25,1.9375,1.25,0.949238578680203,23.375,2.9519546138215116,0.08682219452416211,34,1.6411435199654116,0.13676195999711763,12,plot,invaded
UKFS,UKFS_026,plot,2021,1.2628643221541278,0.25257286443082555,5,2.411815746510719,0.08932650913002663,27,2.2583330382412736,0.0981883929670119,23,0.7733057755573663,0.25776859185245543,3,0.9066901408450704,0.058098591549295774,0.035211267605633804,32.1875,2.0625,1.25,0.9649122807017544,34.375,2.523506972281778,0.07885959288380556,32,1.286320605963982,0.09894773892030631,13,plot,invaded
UKFS,UKFS_027,plot,2021,0.630343486945382,0.315171743472691,2,2.837493521396393,0.08345569180577626,34,2.6216023028576165,0.0936286536734863,28,1.2457778152409396,0.3114444538102349,4,0.4719626168224299,0.048286604361370715,0.4797507788161994,18.9375,1.9375,19.25,0.5549132947976878,24,2.5422244423891214,0.07061734562192004,36,1.5479192436426403,0.11907071104943387,13,plot,invaded
UKFS,UKFS_027,plot,2016,1.3936712721967566,0.13936712721967565,10,2.5683226744675043,0.05035926812681381,51,2.481789968365895,0.05280404188012543,47,0,0,1,0.9261159569009748,0.01128783991790662,0.06259620318111853,37.604166666666664,0.4583333333333333,2.5416666666666665,0.938259109311741,38.625,2.7275296672228264,0.04471360110201355,61,1.5484216363374976,0.057348949493981394,27,plot,invaded
UKFS,UKFS_027,plot,2017,0.4136375925304917,0.0590910846472131,7,2.569507057659274,0.045079071187004806,57,2.456074183088221,0.047232195828619636,52,0.6907114543575098,0.3453557271787549,2,0.807472359893252,0.008196721311475409,0.18433091879527258,88.25,0.8958333333333333,20.145833333333332,0.8191509257527586,91.25,2.6522985999306874,0.04144216562391699,64,1.426185747617579,0.05282169435620663,27,plot,invaded
UKFS,UKFS_027,plot,2018,0.9142355018535515,0.1828471003707103,5,2.1150400597452803,0.06822709870146065,31,1.9816919110254099,0.0733959967046448,27,0.6829081047004717,0.34145405235023585,2,0.8618090452261307,0.017587939698492462,0.12060301507537688,42.875,0.875,6,0.8814814814814815,44.625,2.3366852962401827,0.06490792489556063,36,1.2765522995760363,0.07091957219866868,18,plot,invaded
UKFS,UKFS_027,plot,2019,0.07415465040607876,0.024718216802026252,3,2.735933590729108,0.08825592228158413,31,2.4809862907389886,0.09923945162955955,25,1.2129399884015943,0.3032349971003986,4,0.25172074729596855,0.021632251720747297,0.7266470009832842,16,1.375,46.1875,0.2811284046692607,18.0625,1.4164722144252178,0.04166094748309464,34,1.0713979894792685,0.06696237434245428,16,plot,invaded
UKFS,UKFS_028,plot,2016,0,0,1,2.3965795094100724,0.04357417289836495,55,2.331230893776825,0.044831363341862024,52,0.12169240267806204,0.06084620133903102,2,0.9811187160726931,0.017937219730941707,9.440641963653528e-4,86.60416666666667,1.5833333333333335,0.08333333333333333,0.9990592662276576,88.5,2.4018210901762806,0.04288966232457644,56,1.1058740123025381,0.05266066725250181,21,plot,invaded
UKFS,UKFS_028,plot,2017,0.6730116670092563,0.33650583350462815,2,2.3791415825437374,0.04664983495183799,51,2.2945033057415056,0.047802152202948034,48,0,0,1,0.9721942373564376,0.025790852307072336,0.002014910336490026,100.52083333333333,2.6666666666666665,0.20833333333333331,0.9979955902986571,103.72916666666667,2.3901764049213687,0.04509766801738432,53,1.1177952559080857,0.0588313292583203,19,plot,invaded
UKFS,UKFS_028,plot,2018,0,0,1,2.374445459833953,0.09497781839335812,25,2.308861197186605,0.09620254988277521,24,0,0,1,0.96878612716763,0.03005780346820809,0.0011560693641618498,52.375,1.625,0.0625,0.9988439306358381,54,2.380674021440355,0.09156438544001365,26,1.28600090200404,0.128600090200404,10,plot,invaded
UKFS,UKFS_028,plot,2019,0,0,0,2.9998672202584373,0.07499668050646094,40,2.838460204724377,0.07884611679789937,36,0.932729992524083,0.31090999750802767,3,0.9019963702359347,0.09800362976406533,0,31.0625,3.375,0,1,34.8125,2.9998672202584373,0.07499668050646094,40,1.8032766067463084,0.10018203370812824,18,plot,not_invaded
UKFS,UKFS_028,plot,2021,0,0,0,2.856413337909633,0.08401215699734214,34,2.6590259732482333,0.09169055080166322,29,1.0588369877431174,0.26470924693577935,4,0.8260869565217391,0.17391304347826086,0,28.5,6,0,1,34.625,2.856413337909633,0.08401215699734214,34,1.8487492626891313,0.12324995084594209,15,plot,not_invaded
UKFS,UKFS_029,plot,2016,0.8953736392572178,0.17907472785144357,5,1.829531306529412,0.03811523555269609,48,1.5735945577124786,0.03746653708839235,42,0.5959021530196402,0.19863405100654674,3,0.9244925575101488,0.04979702300405954,0.02571041948579161,71.16666666666667,3.8333333333333335,1.9791666666666667,0.9751048218029349,77.52083333333333,1.9227978872446825,0.03627920541971099,53,0.7889607852939168,0.041524251857574565,19,plot,invaded
UKFS,UKFS_029,plot,2017,0.9638150629638607,0.13768786613769438,7,2.0256517883612197,0.03895484208386961,52,1.779254600687009,0.03953899112637797,45,0.5493620284150091,0.18312067613833638,3,0.8623218776194468,0.05951383067896061,0.07816429170159261,85.72916666666667,5.916666666666667,7.770833333333333,0.9235185564896452,93.83333333333333,2.214531562244841,0.03753443325838714,59,1.075565093313471,0.03841303904690968,28,plot,invaded
UKFS,UKFS_029,plot,2019,0.31449220128141064,0.15724610064070532,2,2.169955262506345,0.0867982105002538,25,1.8706773697753425,0.09353386848876713,20,1.2238983827767904,0.3059745956941976,4,0.46313799621928164,0.06049149338374291,0.4763705103969754,15.3125,2,15.75,0.5245283018867924,17.375,1.9796785122835328,0.07332142638087158,27,1.294942014987206,0.09249585821337185,14,plot,invaded
UKFS,UKFS_029,plot,2021,0.14076012201547114,0.07038006100773557,2,1.865368580180008,0.07461474320720032,25,1.726625962898748,0.08222028394755942,21,0.8367742263818623,0.2789247421272874,3,0.8806179775280899,0.03089887640449438,0.08848314606741572,39.1875,1.375,3.9375,0.9118881118881119,40.75,2.011557591400994,0.07450213301485163,27,1.1490677771621527,0.10446070701474115,11,plot,invaded
UKFS,UKFS_029,plot,2018,0.39116821538770563,0.19558410769385282,2,1.1711501589648368,0.06163948205078088,19,0.9227797040136011,0.05767373150085007,16,0.5496996817077255,0.27484984085386277,2,0.8600746268656716,0.0625,0.07742537313432836,57.625,4.1875,5.1875,0.9229340761374187,62.125,1.3825843206331527,0.06583734860157871,21,0.7504719517310579,0.07504719517310579,10,plot,invaded
UKFS,UKFS_030,plot,2016,1.0709197070406942,0.26772992676017354,4,1.539526061258415,0.04051384371732671,38,1.3903494533720167,0.04213180161733384,33,1.0191340084643496,0.3397113361547832,3,0.9629190151290418,0.016908929101156926,0.020172055769801245,67.625,1.1875,1.4166666666666667,0.9801633605600932,70,1.6276331467009568,0.03875317015954659,42,0.5181570594454771,0.030479827026204533,17,plot,invaded
UKFS,UKFS_030,plot,2017,0.5314431778243192,0.08857386297071985,6,2.0737155378321606,0.045080772561568706,46,1.9081938740101503,0.04770484685025376,40,1.03127351150664,0.34375783716888003,3,0.8665201867618786,0.01565503982422411,0.11782477341389727,65.72916666666667,1.1875,8.9375,0.8849865951742627,68.77083333333333,2.253203914676222,0.04333084451300427,52,1.0166878626891696,0.04841370774710331,21,plot,invaded
UKFS,UKFS_030,plot,2019,0.309884343652592,0.077471085913148,4,2.0687163064368623,0.07388272522988794,28,1.841408945306152,0.07672537272108966,24,0.900908873225472,0.300302957741824,3,0.648854961832061,0.04580152671755725,0.3053435114503817,15.9375,1.125,7.5,0.6977329974811083,17.3125,2.1498523506458396,0.06718288595768249,32,1.5187088651177048,0.09491930406985655,16,plot,invaded
UKFS,UKFS_030,plot,2021,0.7002262949239408,0.23340876497464694,3,2.062283657913517,0.08966450686580509,23,1.7285605994604496,0.09603114441446942,18,1.3010609413918337,0.3252652353479584,4,0.6700251889168766,0.055415617128463476,0.27455919395465994,16.625,1.375,6.8125,0.7347931873479319,18.875,2.2794896924193595,0.08767268047766767,26,1.3027657316044756,0.10856381096703964,12,plot,invaded
UKFS,UKFS_030,plot,2018,0.10727077433823891,0.03575692477941297,3,1.674233445285211,0.07972540215643861,21,1.4929732131151883,0.08294295628417712,18,0.6730116670092565,0.33650583350462826,2,0.7618437900128041,0.03841229193341869,0.1997439180537772,37.1875,1.875,9.75,0.8012738853503185,39.3125,1.8614684060443933,0.07756118358518306,24,0.9716956714089233,0.08097463928407694,12,plot,invaded
UKFS,UKFS_031,plot,2015,0.2823470892018801,0.09411569640062671,3,2.1888022965068124,0.06253720847162321,35,2.0753632821194823,0.07412011721855294,28,0.4384263165036597,0.06263233092909425,7,0.6539840088227185,0.2908740005514199,0.0551419906258616,49.416666666666664,21.979166666666664,4.166666666666667,0.9448580093741383,71.39583333333333,2.2970623651432085,0.0604490096090318,38,2.146154880003524,0.10219785142873923,21,plot,invaded
UKFS,UKFS_031,plot,2022,0.8018185525433373,0.26727285084777913,3,2.3607549105841867,0.036319306316679796,65,2.2437356327723452,0.03868509711676457,58,1.3875348292547802,0.2312558048757967,6,0.9589905362776026,0.03049421661409043,0.010515247108307044,38,1.2083333333333333,0.41666666666666663,0.9894957983193278,39.25,2.4026852991977337,0.035333607341143144,68,2.0747661333152365,0.06287170100955262,33,plot,invaded
UKFS,UKFS_031,plot,2016,0.41759588174865653,0.10439897043716413,4,2.6164054195186988,0.04672152534854819,56,2.549460085395374,0.04721222380361804,54,0.22909049922534738,0.11454524961267369,2,0.8064979873490512,0.15612420931569868,0.03737780333525015,58.4375,11.3125,2.7083333333333335,0.9626221966647499,69.75,2.69373794551473,0.0448956324252455,60,2.2986969325318984,0.07415151395264188,31,plot,invaded
UKFS,UKFS_031,plot,2020,1.083543920327051,0.27088598008176273,4,2.4024088286472773,0.04214752330960136,57,2.210901762740694,0.04171512759888102,53,1.0684036418700271,0.35613454729000904,3,0.9006882989183873,0.07718780727630284,0.022123893805309734,38.166666666666664,3.270833333333333,0.9375,0.9778978388998035,41.479166666666664,2.479370356462146,0.04064541567970731,61,2.188953770785992,0.07296512569286641,30,plot,invaded
UKFS,UKFS_031,plot,2021,0,0,1,1.7391974957548637,0.06689221137518707,26,1.497572269993655,0.062398844583068956,24,0.5465556740613113,0.27327783703065567,2,0.8703427719821163,0.10730253353204174,0.022354694485842028,36.5,4.5,0.9375,0.977645305514158,41,1.8073851230392453,0.06694018974219428,27,1.694618187178942,0.07702809941722465,22,plot,invaded
UKFS,UKFS_031,plot,2017,0.8408403837710143,0.16816807675420287,5,2.0677364564028826,0.03976416262313236,52,2.0677364564028826,0.03976416262313236,52,0,0,0,0.9892086330935251,0,0.010791366906474819,108.85416666666667,0,1.1875,0.9892086330935251,108.85416666666667,2.1141036962006887,0.037089538529836645,57,1.9758385629604485,0.06373672783743382,31,plot,invaded
UKFS,UKFS_031,plot,2018,0.2789105997048901,0.09297019990163004,3,2.0472387537350922,0.04265080736948109,48,2.0236936169558652,0.04305731099906096,47,0,0,1,0.9610104338275673,0.005491488193300384,0.033498077979132346,72.91666666666667,0.41666666666666663,2.5416666666666665,0.9665019220208676,73.33333333333333,2.1347022288239947,0.04185690644752931,51,1.9758267602883106,0.07903307041153243,25,plot,invaded
UKFS,UKFS_031,plot,2019,0,0,1,1.8776991853453073,0.06954441427204842,27,1.815812208173043,0.07565884200721013,24,0.6365141682948128,0.3182570841474064,2,0.9200603318250377,0.004524886877828055,0.07541478129713423,38.125,0.1875,3.125,0.9252615844544095,38.6875,2.0030897128420895,0.07153891831578892,28,1.9046774480251059,0.10024618147500557,19,plot,invaded
UKFS,UKFS_032,plot,2015,0.8761994574635853,0.2920664858211951,3,2.6831561129227395,0.04791350201647749,56,2.4218955845738472,0.0576641805850916,42,1.7840792874293154,0.12743423481637967,14,0.8893198862167054,0.09878458753555727,0.011895526247737263,71.64583333333333,7.958333333333333,0.9583333333333333,0.9881044737522628,79.60416666666667,2.7262020344539506,0.0462068141432873,59,2.1227008201107513,0.07319658000381901,29,plot,invaded
UKFS,UKFS_032,plot,2020,1.2968916284109153,0.32422290710272883,4,2.8494359257084394,0.041903469495712345,68,2.763507152103516,0.04457269600166962,62,1.3052278589542021,0.2610455717908404,5,0.9679684071961387,0.02369460289600702,0.008336989907854322,45.958333333333336,1.125,0.3958333333333333,0.9916776171703898,47.166666666666664,2.88465699541815,0.04006468049191875,72,2.4461253072329225,0.07194486197743889,34,plot,invaded
UKFS,UKFS_032,plot,2016,1.0397207708399179,0.34657359027997264,3,2.7876932921829125,0.03871796239142934,72,2.709715775893836,0.04168793501375132,65,0.8508871585911567,0.12155530837016525,7,0.9660719508628253,0.029248318221702253,0.004679730915472359,68.8125,2.0833333333333335,0.3333333333333333,0.9953202690845275,70.89583333333333,2.8092865001246685,0.03745715333499558,75,2.3354069195298868,0.07533570708160925,31,plot,invaded
UKFS,UKFS_032,plot,2022,0.6829081047004716,0.3414540523502358,2,2.756235122642621,0.03937478746632316,70,2.6188262133025413,0.04156867005242129,63,1.284330388683516,0.18347576981193087,7,0.9419852448021463,0.05331991951710262,0.004694835680751173,58.520833333333336,3.3125,0.29166666666666663,0.9953051643192489,61.833333333333336,2.776355376387686,0.03856049133871786,72,2.2414117821438957,0.07230360587560954,31,plot,invaded
UKFS,UKFS_032,plot,2017,0.2626742151049735,0.13133710755248676,2,2.6772617189699015,0.04462102864949836,60,2.567406523252284,0.0458465450580765,56,0.6691260946654762,0.16728152366636906,4,0.9170973744056234,0.054786024395286334,0.028116601199090346,92.41666666666667,5.520833333333333,2.8333333333333335,0.9718833988009097,97.9375,2.737504788478812,0.044153303039980836,62,2.2972527616761758,0.08204474148843485,28,plot,invaded
UKFS,UKFS_032,plot,2018,0.5004024235381879,0.25020121176909393,2,2.58659847701369,0.06806838097404447,38,2.5223511431615595,0.07006530953226554,36,0.689856498589211,0.3449282492946055,2,0.9757645701096365,0.021350259665320254,0.0028851702250432777,105.6875,2.3125,0.3125,0.9971148297749567,108,2.6003334203181354,0.06500833550795339,40,2.2637113758073357,0.10289597162760616,22,plot,invaded
UKFS,UKFS_032,plot,2021,0,0,1,2.4454702845583562,0.07888613821155988,31,2.326301600050342,0.08947313846347468,26,1.0019256201877835,0.2504814050469459,4,0.9571711629324797,0.039780521262002745,0.0030483158055174516,78.5,3.2625,0.25,0.9969540054827901,81.825,2.4587110186247103,0.0768347193320222,32,2.0752901670857806,0.09882334128979908,21,plot,invaded
UKFS,UKFS_032,plot,2019,0,0,1,2.4949290842678766,0.0756039116444811,33,2.3929974291696268,0.0797665809723209,30,0.83705819432462,0.2790193981082067,3,0.9591836734693877,0.03759398496240601,0.00322234156820623,55.8125,2.1875,0.1875,0.9967776584317938,58,2.5085953732050914,0.07378221685897328,34,2.097290057167789,0.08738708571532454,24,plot,invaded
UKFS,UKFS_043,plot,2015,0.9198278725102964,0.2299569681275741,4,2.1240316546896696,0.05310079136724174,40,1.605685763884695,0.05017768012139672,32,1.4140217744391523,0.17675272180489404,8,0.6649282920469362,0.22685788787483704,0.10821382007822687,53.125,18.125,8.645833333333334,0.8917861799217732,71.25,2.336484688101476,0.053101924729578996,44,2.0115005289977637,0.0874565447390332,23,plot,invaded
UKFS,UKFS_043,plot,2020,0.40177264935094753,0.13392421645031585,3,2.023658589512555,0.04497019087805677,45,1.8603825819446969,0.04650956454861742,40,1.353136769891192,0.2706273539782384,5,0.9377990430622009,0.045237059591126574,0.016963897346672467,44.916666666666664,2.1666666666666665,0.8125,0.9830361026533275,47.083333333333336,2.0821204481655724,0.043377509336782756,48,1.9143266133709345,0.06601126253003223,29,plot,invaded
UKFS,UKFS_043,plot,2022,0.6691451258356722,0.16728628145891805,4,2.579782202825125,0.046905130960456815,55,2.392504341358032,0.0488266192113884,49,0.9824810422614451,0.19649620845228902,5,0.885785536159601,0.09027431421446384,0.023940149625935162,37,3.7708333333333335,1,0.9761075161772026,40.854166666666664,2.646956201592221,0.04486366443376646,59,2.2639467273638694,0.06468419221039627,35,plot,invaded
UKFS,UKFS_043,plot,2016,0.8337951091945066,0.11911358702778665,7,2.4112398953024057,0.04230245430355098,57,2.246073787937386,0.04319372669110358,52,0.5289896465490974,0.10579792930981949,5,0.7620328045173433,0.13686474858833017,0.10110244689432642,59.041666666666664,10.604166666666666,7.833333333333333,0.8988975531056734,69.64583333333333,2.5792549341606406,0.04030085834626001,64,2.207730895567118,0.06899159048647244,32,plot,invaded
UKFS,UKFS_043,plot,2017,0.7499592871938977,0.14999185743877955,5,2.130896577855382,0.04261793155710764,50,2.078298492913201,0.043297885269025026,48,0.3903131346486206,0.1951565673243103,2,0.9510393873085339,0.01449671772428884,0.03446389496717724,72.4375,1.1041666666666667,2.625,0.9655361050328227,73.54166666666667,2.233236160828014,0.04060429383323661,55,2.0239649196006817,0.0632489037375213,32,plot,invaded
UKFS,UKFS_043,plot,2019,0.16924965202722864,0.05641655067574288,3,1.796968669430076,0.08556993663952743,21,1.6555587650809964,0.09197548694894425,18,0.6648642241909106,0.22162140806363687,3,0.7961432506887053,0.03856749311294766,0.1652892561983471,36.125,1.75,7.5,0.8347107438016529,37.875,1.9762617107284373,0.08234423794701821,24,1.8409168313757156,0.10227315729865087,18,plot,invaded
UKFS,UKFS_043,plot,2018,0,0,1,2.3495239382498623,0.0903663053173024,26,2.2378391604493126,0.0932432983520547,24,0.535959889216217,0.2679799446081085,2,0.8567164179104477,0.04378109452736319,0.09950248756218906,53.8125,2.75,6.25,0.900497512437811,56.5625,2.43972891150699,0.09036033005581444,27,1.8143913667946336,0.09549428246287546,19,plot,invaded
UKFS,UKFS_043,plot,2021,0.24493002679463532,0.12246501339731766,2,1.997828694710575,0.09081039521411705,22,1.7690878440216138,0.09310988652745336,19,0.7794869891184394,0.25982899637281315,3,0.8738898756660746,0.0994671403197158,0.02664298401420959,30.75,3.5,0.9375,0.9733570159857904,34.25,2.073998038156154,0.08641658492317307,24,1.9085592530453142,0.10603106961362857,18,plot,invaded
BLAN,BLAN_001,plot,2015,0.4020733773416735,0.036552125212879406,11,2.7036837205579998,0.0659435053794634,41,2.4278117108652713,0.07357005184440216,33,1.458004133207606,0.18225051665095074,8,0.3055555555555556,0.05317460317460317,0.6412698412698412,16.041666666666668,2.7916666666666665,33.666666666666664,0.35873015873015873,18.833333333333332,1.8804144936082814,0.03616181718477464,52,1.5097916401572629,0.04870295613410525,31,plot,invaded
BLAN,BLAN_001,plot,2016,0.5607051922764102,0.046725432689700856,12,1.9273726964961728,0.0494198127306711,39,1.699029893431883,0.053094684169746345,32,1.3450800892662351,0.192154298466605,7,0.4537871204537871,0.03403403403403404,0.5121788455121788,28.333333333333332,2.125,31.979166666666668,0.48782115448782115,30.458333333333332,1.9202450146493912,0.037651863032341006,51,1.6573639649857197,0.05524546549952399,30,plot,invaded
BLAN,BLAN_001,plot,2017,0.840260350303616,0.06463541156181661,13,2.1106090424819053,0.050252596249569174,42,1.9703065549444039,0.05629447299841154,35,1.726124636451201,0.246589233778743,7,0.616304347826087,0.021739130434782608,0.36195652173913045,35.4375,1.25,20.8125,0.6380434782608696,36.6875,2.3053336550272188,0.04191515736413125,55,1.8682134502532988,0.0644211534570103,29,plot,invaded
BLAN,BLAN_001,plot,2018,1.2828996807876405,0.10690830673230338,12,1.937588293512998,0.04613305460745233,42,1.7668375561687144,0.05196581047555043,34,1.6724775564136685,0.20905969455170856,8,0.7011152416356877,0.030855018587360592,0.2680297397769517,39.291666666666664,1.7291666666666665,15.020833333333334,0.7319702602230482,41.02083333333333,2.3434015870762175,0.04339632568659662,54,1.9302797954412332,0.0643426598480411,30,plot,invaded
BLAN,BLAN_001,plot,2019,1.012553704324383,0.05625298357357684,18,1.9703079096232223,0.05185020814797953,38,1.8530214088582029,0.05615216390479403,33,1.4702535277519118,0.2940507055503824,5,0.54104769351055515,0.01563721657544957,0.4433150899139953,28.833333333333332,0.8333333333333333,23.625,0.5566849100860046,29.666666666666664,2.2324280031931485,0.03986478577130622,56,1.9053051382174109,0.061461456071529384,31,plot,invaded
BLAN,BLAN_001,plot,2020,0.5769469947558964,0.08242099925084234,7,1.7963673658252146,0.11975782438834764,15,1.657851064011562,0.13815425533429684,12,0.6870920273799715,0.22903067579332384,3,0.4903677758318739,0.02276707530647986,0.4868651488616462,17.5,0.8125,17.375,0.5131348511383538,18.3125,1.8954761775735745,0.08615800807152611,22,1.5735020631156982,0.09834387894473114,16,plot,invaded
BLAN,BLAN_001,plot,2021,1.1407935952806163,0.08148525680575831,14,2.317822664057589,0.06622350468735969,35,2.184626656489882,0.07282088854966275,30,1.5490667252808457,0.30981334505616914,5,0.5857406269207129,0.022126613398893668,0.3921327596803933,19.854166666666668,0.75,13.291666666666666,0.6078672403196066,20.604166666666668,2.52596354962417,0.05155027652294225,49,2.073091428343467,0.07148591132218853,29,plot,invaded
BLAN,BLAN_001,plot,2022,0.9930556257311041,0.0902777841573731,11,2.208588166964825,0.11042940834824125,20,2.0548700408688347,0.11415944671493526,18,0.31449220128141064,0.15724610064070532,2,0.5942760942760943,0.0707070707070707,0.335016835016835,22.0625,2.625,12.4375,0.664983164983165,24.6875,2.4390390133280966,0.07867867784929344,31,1.8938767768263083,0.0996777250961215,19,plot,invaded
BLAN,BLAN_002,plot,2015,1.1391856708686994,0.042192061884025904,27,1.915511957535594,0.0407555735645871,47,1.1549659525494447,0.03499896825907408,33,0.9879703258100658,0.08233086048417215,12,0.3360956552622233,0.2270628625547532,0.4368414821830236,59.145833333333336,39.958333333333336,76.875,0.5818696883852692,106.97916666666667,2.2705877417970726,0.030683618132392874,74,0.48879620922330375,0.018103563304566805,27,plot,invaded
